2023-10-12 02:15:37 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: #input-lastname
2023-10-12 02:15:37 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: #input-lastname
2023-10-12 02:15:37 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Continue']
2023-10-12 02:15:37 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Continue']
2023-10-12 02:15:37 INFO  BaseTest:97 - Clicking On
2023-10-12 02:15:37 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (d96e3a48884bd2668b0000996cf218ca)] -> css selector: input[value='Continue']]
2023-10-12 02:15:37 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: div[class='alert alert-success alert-dismissible']
2023-10-12 02:15:37 INFO  BaseTest:16 - Retrying failed test : validateIfUserCanUpdateAccountInfofor 2
2023-10-12 02:15:37 INFO  BaseTest:25 - !!!!!!!!!!!!!!Test Case Fail: validateIfUserCanUpdateAccountInfo Taking Screenshot!!!!!!!!!!!!!!!!!!!!
2023-10-12 02:15:39 INFO  BaseTest:39 - Before navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:15:41 INFO  BaseTest:45 - After navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:15:41 INFO  BaseTest:13 - **********************Test Case started: validateIfUserUpdateSubscribtion****************************
2023-10-12 02:15:41 INFO  BaseTest:85 - Finding Element UsingBy.id: input-email
2023-10-12 02:15:41 INFO  BaseTest:91 - Finding Element UsingBy.id: input-email
2023-10-12 02:15:42 INFO  BaseTest:85 - Finding Element UsingBy.id: input-password
2023-10-12 02:15:42 INFO  BaseTest:91 - Finding Element UsingBy.id: input-password
2023-10-12 02:15:42 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:15:42 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:15:42 INFO  BaseTest:97 - Clicking On
2023-10-12 02:15:42 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (26c3bdfe6b71c7d4d564b4a06a124696)] -> css selector: input[value='Login']]
2023-10-12 02:15:42 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(12)
2023-10-12 02:15:42 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(12)
2023-10-12 02:15:42 INFO  BaseTest:97 - Clicking OnTransactions
2023-10-12 02:15:43 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (26c3bdfe6b71c7d4d564b4a06a124696)] -> css selector: aside[id='column-right']>div>a:nth-of-type(12)]
2023-10-12 02:15:43 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(12)
2023-10-12 02:15:43 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(12)
2023-10-12 02:15:43 INFO  BaseTest:97 - Clicking OnTransactions
2023-10-12 02:15:44 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (26c3bdfe6b71c7d4d564b4a06a124696)] -> css selector: aside[id='column-right']>div>a:nth-of-type(12)]
2023-10-12 02:15:44 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Continue']
2023-10-12 02:15:44 INFO  BaseTest:16 - Retrying failed test : validateIfUserUpdateSubscribtionfor 1
2023-10-12 02:15:44 INFO  BaseTest:31 - ??????????????????Test Case skipped: validateIfUserUpdateSubscribtion????????????????
2023-10-12 02:15:45 INFO  BaseTest:39 - Before navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:15:48 INFO  BaseTest:45 - After navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:15:48 INFO  BaseTest:13 - **********************Test Case started: validateIfUserUpdateSubscribtion****************************
2023-10-12 02:15:48 INFO  BaseTest:85 - Finding Element UsingBy.id: input-email
2023-10-12 02:15:48 INFO  BaseTest:91 - Finding Element UsingBy.id: input-email
2023-10-12 02:15:48 INFO  BaseTest:85 - Finding Element UsingBy.id: input-password
2023-10-12 02:15:48 INFO  BaseTest:91 - Finding Element UsingBy.id: input-password
2023-10-12 02:15:48 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:15:48 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:15:48 INFO  BaseTest:97 - Clicking On
2023-10-12 02:15:49 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (a63faa062e80363d13b72ad74b9fc543)] -> css selector: input[value='Login']]
2023-10-12 02:15:49 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(12)
2023-10-12 02:15:49 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(12)
2023-10-12 02:15:49 INFO  BaseTest:97 - Clicking OnTransactions
2023-10-12 02:15:50 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (a63faa062e80363d13b72ad74b9fc543)] -> css selector: aside[id='column-right']>div>a:nth-of-type(12)]
2023-10-12 02:15:50 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(12)
2023-10-12 02:15:50 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(12)
2023-10-12 02:15:50 INFO  BaseTest:97 - Clicking OnTransactions
2023-10-12 02:15:51 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (a63faa062e80363d13b72ad74b9fc543)] -> css selector: aside[id='column-right']>div>a:nth-of-type(12)]
2023-10-12 02:15:51 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Continue']
2023-10-12 02:15:51 INFO  BaseTest:16 - Retrying failed test : validateIfUserUpdateSubscribtionfor 2
2023-10-12 02:15:51 INFO  BaseTest:25 - !!!!!!!!!!!!!!Test Case Fail: validateIfUserUpdateSubscribtion Taking Screenshot!!!!!!!!!!!!!!!!!!!!
2023-10-12 02:15:52 INFO  BaseTest:39 - Before navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:15:55 INFO  BaseTest:45 - After navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:15:55 INFO  BaseTest:13 - **********************Test Case started: validateNoProductToReturnMessage****************************
2023-10-12 02:15:55 INFO  BaseTest:85 - Finding Element UsingBy.id: input-email
2023-10-12 02:15:55 INFO  BaseTest:91 - Finding Element UsingBy.id: input-email
2023-10-12 02:15:55 INFO  BaseTest:85 - Finding Element UsingBy.id: input-password
2023-10-12 02:15:55 INFO  BaseTest:91 - Finding Element UsingBy.id: input-password
2023-10-12 02:15:55 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:15:55 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:15:55 INFO  BaseTest:97 - Clicking On
2023-10-12 02:15:56 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (108452238755f812222a90b030b9f47d)] -> css selector: input[value='Login']]
2023-10-12 02:15:56 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(10)
2023-10-12 02:15:56 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(10)
2023-10-12 02:15:56 INFO  BaseTest:97 - Clicking OnReward Points
2023-10-12 02:15:56 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (108452238755f812222a90b030b9f47d)] -> css selector: aside[id='column-right']>div>a:nth-of-type(10)]
2023-10-12 02:15:56 INFO  BaseTest:85 - Finding Element UsingBy.xpath: //p[text()='You have not made any previous returns!']
2023-10-12 02:15:56 INFO  BaseTest:16 - Retrying failed test : validateNoProductToReturnMessagefor 1
2023-10-12 02:15:56 INFO  BaseTest:31 - ??????????????????Test Case skipped: validateNoProductToReturnMessage????????????????
2023-10-12 02:15:58 INFO  BaseTest:39 - Before navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:15:59 INFO  BaseTest:45 - After navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:16:01 INFO  BaseTest:13 - **********************Test Case started: validateNoProductToReturnMessage****************************
2023-10-12 02:16:01 INFO  BaseTest:85 - Finding Element UsingBy.id: input-email
2023-10-12 02:16:01 INFO  BaseTest:91 - Finding Element UsingBy.id: input-email
2023-10-12 02:16:01 INFO  BaseTest:85 - Finding Element UsingBy.id: input-password
2023-10-12 02:16:01 INFO  BaseTest:91 - Finding Element UsingBy.id: input-password
2023-10-12 02:16:01 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:16:01 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:16:01 INFO  BaseTest:97 - Clicking On
2023-10-12 02:16:02 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (3d208eb32beced6fc35a29d6fcb9c785)] -> css selector: input[value='Login']]
2023-10-12 02:16:02 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(10)
2023-10-12 02:16:02 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(10)
2023-10-12 02:16:02 INFO  BaseTest:97 - Clicking OnReward Points
2023-10-12 02:16:02 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (3d208eb32beced6fc35a29d6fcb9c785)] -> css selector: aside[id='column-right']>div>a:nth-of-type(10)]
2023-10-12 02:16:02 INFO  BaseTest:85 - Finding Element UsingBy.xpath: //p[text()='You have not made any previous returns!']
2023-10-12 02:16:02 INFO  BaseTest:16 - Retrying failed test : validateNoProductToReturnMessagefor 2
2023-10-12 02:16:02 INFO  BaseTest:25 - !!!!!!!!!!!!!!Test Case Fail: validateNoProductToReturnMessage Taking Screenshot!!!!!!!!!!!!!!!!!!!!
2023-10-12 02:16:04 INFO  BaseTest:39 - Before navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:16:06 INFO  BaseTest:45 - After navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:16:06 INFO  BaseTest:13 - **********************Test Case started: validateUserCanValidateLoginWithValidCredential****************************
2023-10-12 02:16:06 INFO  BaseTest:85 - Finding Element UsingBy.id: input-email
2023-10-12 02:16:06 INFO  BaseTest:91 - Finding Element UsingBy.id: input-email
2023-10-12 02:16:07 INFO  BaseTest:85 - Finding Element UsingBy.id: input-password
2023-10-12 02:16:07 INFO  BaseTest:91 - Finding Element UsingBy.id: input-password
2023-10-12 02:16:07 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:16:07 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:16:07 INFO  BaseTest:97 - Clicking On
